time,J1_x,J1_y,J1_z,J2_x,J2_y,J2_z,J3_x,J3_y,J3_z,J4_x,J4_y,J4_z,J5_x,J5_y,J5_z,J6_x,J6_y,J6_z,qdot1,qdot2,qdot3,qdot4,qdot5,qdot6,eta_adaptive,R1_adaptive,R2_adaptive,mu_adaptive,ai_adaptive
0.0080,0.0000,0.0000,0.1519,0.1807,0.0019,0.3154,-0.0316,-0.0003,0.3358,-0.0328,0.1120,0.3358,-0.1180,0.1111,0.3396,-0.1217,0.1115,0.2577,0.0000,-0.4184,0.0725,0.2838,0.0000,0.0000,0.4413,0.0266,0.0399,35.2666,36.2082
0.0160,0.0000,0.0000,0.1519,0.1806,0.0019,0.3154,-0.0316,-0.0003,0.3358,-0.0328,0.1120,0.3358,-0.1181,0.1111,0.3396,-0.1217,0.1115,0.2577,0.0000,-0.4184,0.0725,0.2838,0.0000,0.0000,0.4413,0.0266,0.0399,35.2687,36.2108
0.0240,0.0000,0.0000,0.1519,0.1806,0.0019,0.3154,-0.0316,-0.0003,0.3358,-0.0328,0.1120,0.3358,-0.1181,0.1111,0.3395,-0.1217,0.1115,0.2577,0.0000,-0.4183,0.0726,0.2838,0.0000,0.0000,0.4413,0.0266,0.0399,35.2670,36.2086
0.0320,0.0000,0.0000,0.1519,0.1806,0.0019,0.3154,-0.0316,-0.0003,0.3358,-0.0328,0.1120,0.3358,-0.1180,0.1111,0.3396,-0.1217,0.1115,0.2577,0.0000,-0.4184,0.0724,0.2838,0.0000,0.0000,0.4413,0.0266,0.0399,35.2668,36.2084
0.0400,0.0000,0.0000,0.1519,0.1807,0.0019,0.3154,-0.0316,-0.0003,0.3358,-0.0328,0.1120,0.3358,-0.1180,0.1111,0.3396,-0.1216,0.1115,0.2577,0.0000,-0.4183,0.0725,0.2838,0.0000,0.0000,0.4413,0.0266,0.0399,35.2657,36.2071
0.0480,0.0000,0.0000,0.1519,0.1806,0.0019,0.3154,-0.0316,-0.0003,0.3358,-0.0328,0.1120,0.3358,-0.1180,0.1111,0.3396,-0.1217,0.1115,0.2577,0.0000,-0.4184,0.0725,0.2838,0.0000,0.0000,0.4413,0.0266,0.0399,35.2667,36.2083
0.0560,0.0000,0.0000,0.1519,0.1806,0.0019,0.3154,-0.0316,-0.0003,0.3358,-0.0328,0.1120,0.3358,-0.1180,0.1111,0.3396,-0.1217,0.1115,0.2577,0.0000,-0.4184,0.0724,0.2838,0.0000,0.0000,0.4413,0.0266,0.0399,35.2670,36.2087
0.0640,0.0000,0.0000,0.1519,0.1806,0.0019,0.3154,-0.0316,-0.0003,0.3358,-0.0328,0.1120,0.3358,-0.1180,0.1111,0.3396,-0.1217,0.1115,0.2577,0.0000,-0.4184,0.0724,0.2838,0.0000,0.0000,0.4413,0.0266,0.0399,35.2676,36.2093
0.0720,0.0000,0.0000,0.1519,0.1806,0.0019,0.3154,-0.0316,-0.0003,0.3358,-0.0328,0.1120,0.3358,-0.1181,0.1111,0.3396,-0.1217,0.1115,0.2577,0.0000,-0.4184,0.0724,0.2838,0.0000,0.0000,0.4413,0.0266,0.0399,35.2677,36.2096
0.0800,0.0000,0.0000,0.1519,0.1806,0.0019,0.3154,-0.0316,-0.0003,0.3358,-0.0328,0.1120,0.3358,-0.1180,0.1111,0.3396,-0.1217,0.1115,0.2577,0.0000,-0.4184,0.0724,0.2838,0.0000,0.0000,0.4413,0.0266,0.0399,35.2671,36.2088
0.0880,0.0000,0.0000,0.1519,0.1806,0.0019,0.3154,-0.0316,-0.0003,0.3358,-0.0328,0.1120,0.3358,-0.1180,0.1111,0.3396,-0.1217,0.1115,0.2578,0.0000,-0.4184,0.0723,0.2838,0.0000,0.0000,0.4413,0.0266,0.0399,35.2678,36.2097
0.0960,0.0000,0.0000,0.1519,0.1806,0.0019,0.3154,-0.0316,-0.0003,0.3358,-0.0328,0.1120,0.3358,-0.1180,0.1111,0.3396,-0.1217,0.1115,0.2577,0.0000,-0.4184,0.0725,0.2838,0.0000,0.0000,0.4413,0.0266,0.0399,35.2672,36.2089
0.1040,0.0000,0.0000,0.1519,0.1806,0.0019,0.3154,-0.0316,-0.0003,0.3358,-0.0328,0.1120,0.3358,-0.1181,0.1111,0.3396,-0.1217,0.1115,0.2577,0.0000,-0.4184,0.0725,0.2838,0.0000,0.0000,0.4413,0.0266,0.0399,35.2683,36.2103
0.1120,0.0000,0.0000,0.1519,0.1806,0.0019,0.3154,-0.0316,-0.0003,0.3358,-0.0328,0.1120,0.3358,-0.1181,0.1111,0.3396,-0.1217,0.1115,0.2577,0.0000,-0.4184,0.0725,0.2838,0.0000,0.0000,0.4413,0.0266,0.0399,35.2687,36.2108
0.1200,0.0000,0.0000,0.1519,0.1806,0.0019,0.3154,-0.0316,-0.0003,0.3358,-0.0328,0.1120,0.3358,-0.1181,0.1111,0.3396,-0.1217,0.1115,0.2577,0.0000,-0.4184,0.0725,0.2838,0.0000,0.0000,0.4414,0.0266,0.0399,35.2699,36.2122
0.1280,0.0000,0.0000,0.1519,0.1806,0.0019,0.3154,-0.0316,-0.0003,0.3358,-0.0328,0.1120,0.3358,-0.1181,0.1111,0.3396,-0.1217,0.1115,0.2577,0.0000,-0.4185,0.0726,0.2839,0.0000,0.0000,0.4414,0.0266,0.0399,35.2709,36.2134
0.1360,0.0000,0.0000,0.1519,0.1806,0.0019,0.3154,-0.0316,-0.0003,0.3358,-0.0328,0.1120,0.3358,-0.1181,0.1111,0.3396,-0.1217,0.1115,0.2577,0.0000,-0.4185,0.0726,0.2839,0.0000,0.0000,0.4414,0.0266,0.0399,35.2713,36.2139
0.1440,0.0000,0.0000,0.1519,0.1806,0.0019,0.3154,-0.0316,-0.0003,0.3358,-0.0328,0.1120,0.3358,-0.1181,0.1111,0.3396,-0.1217,0.1115,0.2577,0.0000,-0.4185,0.0725,0.2839,0.0000,0.0000,0.4414,0.0266,0.0399,35.2712,36.2138
0.1520,0.0000,0.0000,0.1519,0.1806,0.0019,0.3154,-0.0316,-0.0003,0.3358,-0.0328,0.1120,0.3358,-0.1181,0.1111,0.3396,-0.1217,0.1115,0.2578,0.0000,-0.4186,0.0726,0.2839,0.0000,0.0000,0.4415,0.0266,0.0399,35.2745,36.2178
0.1600,0.0000,0.0000,0.1519,0.1806,0.0019,0.3154,-0.0316,-0.0003,0.3358,-0.0328,0.1120,0.3358,-0.1181,0.1111,0.3396,-0.1217,0.1115,0.2578,0.0000,-0.4186,0.0724,0.2839,0.0000,0.0000,0.4415,0.0266,0.0399,35.2740,36.2172
0.1680,0.0000,0.0000,0.1519,0.1806,0.0019,0.3154,-0.0316,-0.0003,0.3359,-0.0328,0.1120,0.3359,-0.1181,0.1111,0.3396,-0.1217,0.1115,0.2578,0.0000,-0.4188,0.0719,0.2838,0.0000,0.0000,0.4416,0.0266,0.0399,35.2772,36.2211
0.1760,0.0000,0.0000,0.1519,0.1806,0.0019,0.3154,-0.0317,-0.0003,0.3359,-0.0328,0.1120,0.3359,-0.1181,0.1111,0.3396,-0.1217,0.1115,0.2578,0.0000,-0.4188,0.0720,0.2839,0.0000,0.0000,0.4416,0.0266,0.0399,35.2778,36.2218
0.1840,0.0000,0.0000,0.1519,0.1806,0.0019,0.3154,-0.0317,-0.0003,0.3359,-0.0328,0.1120,0.3359,-0.1181,0.1111,0.3396,-0.1217,0.1115,0.2578,0.0000,-0.4188,0.0720,0.2839,0.0000,0.0000,0.4417,0.0266,0.0399,35.2787,36.2229
0.1920,0.0000,0.0000,0.1519,0.1806,0.0019,0.3154,-0.0317,-0.0003,0.3358,-0.0328,0.1120,0.3358,-0.1181,0.1111,0.3396,-0.1217,0.1115,0.2578,0.0000,-0.4187,0.0721,0.2839,0.0000,0.0000,0.4416,0.0266,0.0399,35.2777,36.2217
0.2000,0.0000,0.0000,0.1519,0.1806,0.0019,0.3154,-0.0317,-0.0003,0.3359,-0.0328,0.1120,0.3359,-0.1181,0.1111,0.3396,-0.1217,0.1115,0.2578,0.0000,-0.4188,0.0721,0.2840,0.0000,0.0000,0.4417,0.0266,0.0399,35.2803,36.2248
0.2080,0.0000,0.0000,0.1519,0.1806,0.0019,0.3155,-0.0317,-0.0003,0.3359,-0.0328,0.1120,0.3359,-0.1181,0.1111,0.3396,-0.1217,0.1115,0.2578,0.0000,-0.4188,0.0722,0.2840,0.0000,0.0000,0.4417,0.0266,0.0399,35.2804,36.2249
0.2160,0.0000,0.0000,0.1519,0.1806,0.0019,0.3155,-0.0317,-0.0003,0.3358,-0.0329,0.1120,0.3358,-0.1181,0.1111,0.3396,-0.1217,0.1115,0.2578,0.0000,-0.4188,0.0725,0.2841,0.0000,0.0000,0.4418,0.0266,0.0399,35.2835,36.2287
0.2240,0.0000,0.0000,0.1519,0.1806,0.0019,0.3155,-0.0317,-0.0003,0.3359,-0.0329,0.1120,0.3359,-0.1181,0.1111,0.3396,-0.1218,0.1115,0.2578,0.0000,-0.4189,0.0723,0.2841,0.0000,0.0000,0.4419,0.0266,0.0399,35.2850,36.2305
0.2320,0.0000,0.0000,0.1519,0.1806,0.0019,0.3155,-0.0317,-0.0003,0.3358,-0.0329,0.1120,0.3358,-0.1181,0.1111,0.3396,-0.1218,0.1115,0.2578,0.0000,-0.4189,0.0724,0.2841,0.0000,0.0000,0.4419,0.0266,0.0399,35.2868,36.2327
0.2400,0.0000,0.0000,0.1519,0.1806,0.0019,0.3155,-0.0317,-0.0003,0.3358,-0.0329,0.1120,0.3358,-0.1181,0.1111,0.3396,-0.1218,0.1115,0.2578,0.0000,-0.4189,0.0726,0.2842,0.0000,0.0000,0.4419,0.0266,0.0399,35.2864,36.2323
0.2480,0.0000,0.0000,0.1519,0.1806,0.0019,0.3155,-0.0317,-0.0003,0.3358,-0.0329,0.1120,0.3358,-0.1182,0.1111,0.3396,-0.1218,0.1115,0.2578,0.0000,-0.4190,0.0726,0.2842,0.0000,0.0000,0.4420,0.0266,0.0399,35.2898,36.2364
0.2560,0.0000,0.0000,0.1519,0.1805,0.0019,0.3155,-0.0317,-0.0003,0.3358,-0.0329,0.1120,0.3358,-0.1182,0.1111,0.3396,-0.1218,0.1115,0.2578,0.0000,-0.4190,0.0729,0.2843,0.0000,0.0000,0.4420,0.0266,0.0399,35.2903,36.2370
0.2640,0.0000,0.0000,0.1519,0.1805,0.0019,0.3155,-0.0317,-0.0003,0.3358,-0.0329,0.1120,0.3358,-0.1182,0.1111,0.3396,-0.1218,0.1115,0.2578,0.0000,-0.4191,0.0727,0.2843,0.0000,0.0000,0.4421,0.0266,0.0399,35.2928,36.2401
0.2720,0.0000,0.0000,0.1519,0.1805,0.0019,0.3155,-0.0317,-0.0003,0.3358,-0.0329,0.1120,0.3358,-0.1182,0.1111,0.3396,-0.1218,0.1115,0.2578,0.0000,-0.4191,0.0729,0.2844,0.0000,0.0000,0.4422,0.0266,0.0399,35.2950,36.2427
0.2800,0.0000,0.0000,0.1519,0.1805,0.0019,0.3155,-0.0318,-0.0003,0.3358,-0.0329,0.1120,0.3358,-0.1182,0.1111,0.3396,-0.1218,0.1115,0.2578,0.0000,-0.4191,0.0732,0.2845,0.0000,0.0000,0.4422,0.0266,0.0399,35.2963,36.2443
0.2880,0.0000,0.0000,0.1519,0.1805,0.0019,0.3155,-0.0318,-0.0003,0.3358,-0.0329,0.1120,0.3358,-0.1182,0.1111,0.3396,-0.1218,0.1115,0.2578,0.0000,-0.4192,0.0729,0.2845,0.0000,0.0000,0.4423,0.0266,0.0399,35.2984,36.2469
0.2960,0.0000,0.0000,0.1519,0.1805,0.0019,0.3156,-0.0318,-0.0003,0.3358,-0.0329,0.1120,0.3358,-0.1182,0.1111,0.3396,-0.1218,0.1115,0.2578,0.0000,-0.4192,0.0732,0.2845,0.0000,0.0000,0.4423,0.0266,0.0399,35.2998,36.2486
0.3040,0.0000,0.0000,0.1519,0.1805,0.0019,0.3156,-0.0318,-0.0003,0.3358,-0.0330,0.1120,0.3358,-0.1182,0.1111,0.3396,-0.1218,0.1115,0.2578,0.0000,-0.4193,0.0732,0.2846,0.0000,0.0000,0.4425,0.0266,0.0399,35.3037,36.2533
0.3120,0.0000,0.0000,0.1519,0.1805,0.0019,0.3156,-0.0318,-0.0003,0.3358,-0.0330,0.1120,0.3358,-0.1182,0.1111,0.3396,-0.1219,0.1115,0.2578,0.0000,-0.4193,0.0735,0.2847,0.0000,0.0000,0.4425,0.0266,0.0399,35.3057,36.2558
0.3200,0.0000,0.0000,0.1519,0.1805,0.0019,0.3156,-0.0318,-0.0003,0.3358,-0.0330,0.1120,0.3358,-0.1183,0.1111,0.3396,-0.1219,0.1115,0.2578,0.0000,-0.4193,0.0737,0.2848,0.0000,0.0000,0.4426,0.0266,0.0399,35.3084,36.2590
0.3280,0.0000,0.0000,0.1519,0.1805,0.0019,0.3156,-0.0318,-0.0003,0.3358,-0.0330,0.1120,0.3358,-0.1183,0.1111,0.3396,-0.1219,0.1115,0.2578,0.0000,-0.4193,0.0738,0.2848,0.0000,0.0000,0.4426,0.0266,0.0399,35.3086,36.2592
0.3360,0.0000,0.0000,0.1519,0.1804,0.0019,0.3156,-0.0318,-0.0003,0.3358,-0.0330,0.1120,0.3358,-0.1183,0.1111,0.3396,-0.1219,0.1115,0.2578,0.0000,-0.4194,0.0738,0.2849,0.0000,0.0000,0.4428,0.0266,0.0399,35.3134,36.2651
0.3440,0.0000,0.0000,0.1519,0.1804,0.0019,0.3156,-0.0319,-0.0003,0.3358,-0.0330,0.1120,0.3358,-0.1183,0.1111,0.3396,-0.1219,0.1115,0.2578,0.0000,-0.4194,0.0740,0.2850,0.0000,0.0000,0.4428,0.0266,0.0399,35.3145,36.2665
0.3520,0.0000,0.0000,0.1519,0.1804,0.0019,0.3157,-0.0319,-0.0003,0.3358,-0.0330,0.1120,0.3358,-0.1183,0.1111,0.3396,-0.1219,0.1115,0.2578,0.0000,-0.4195,0.0741,0.2851,0.0000,0.0000,0.4429,0.0266,0.0399,35.3172,36.2697
0.3600,0.0000,0.0000,0.1519,0.1804,0.0019,0.3157,-0.0319,-0.0003,0.3358,-0.0331,0.1120,0.3358,-0.1183,0.1111,0.3396,-0.1219,0.1115,0.2577,0.0000,-0.4195,0.0743,0.2852,0.0000,0.0000,0.4430,0.0266,0.0399,35.3201,36.2732
0.3680,0.0000,0.0000,0.1519,0.1804,0.0019,0.3157,-0.0319,-0.0003,0.3358,-0.0331,0.1120,0.3358,-0.1183,0.1111,0.3396,-0.1219,0.1115,0.2578,0.0000,-0.4196,0.0744,0.2853,0.0000,0.0000,0.4431,0.0266,0.0399,35.3239,36.2779
0.3760,0.0000,0.0000,0.1519,0.1804,0.0019,0.3157,-0.0319,-0.0003,0.3358,-0.0331,0.1120,0.3358,-0.1183,0.1111,0.3396,-0.1220,0.1115,0.2578,0.0000,-0.4197,0.0743,0.2852,0.0000,0.0000,0.4431,0.0266,0.0399,35.3249,36.2791
0.3840,0.0000,0.0000,0.1519,0.1804,0.0019,0.3157,-0.0319,-0.0003,0.3358,-0.0331,0.1120,0.3358,-0.1184,0.1111,0.3396,-0.1220,0.1115,0.2578,0.0000,-0.4198,0.0745,0.2854,0.0000,0.0000,0.4432,0.0266,0.0399,35.3287,36.2837
0.3920,0.0000,0.0000,0.1519,0.1803,0.0019,0.3157,-0.0319,-0.0003,0.3358,-0.0331,0.1120,0.3358,-0.1184,0.1111,0.3396,-0.1220,0.1115,0.2578,0.0000,-0.4198,0.0745,0.2854,0.0000,0.0000,0.4434,0.0266,0.0399,35.3322,36.2879
0.4000,0.0000,0.0000,0.1519,0.1803,0.0019,0.3158,-0.0320,-0.0003,0.3358,-0.0331,0.1120,0.3358,-0.1184,0.1111,0.3396,-0.1220,0.1115,0.2578,0.0000,-0.4199,0.0748,0.2856,0.0000,0.0000,0.4435,0.0266,0.0399,35.3356,36.2921
0.4080,0.0000,0.0000,0.1519,0.1803,0.0019,0.3158,-0.0320,-0.0003,0.3358,-0.0332,0.1120,0.3358,-0.1184,0.1111,0.3396,-0.1220,0.1115,0.2577,0.0000,-0.4199,0.0751,0.2857,0.0000,0.0000,0.4435,0.0266,0.0399,35.3368,36.2936
0.4160,0.0000,0.0000,0.1519,0.1803,0.0019,0.3158,-0.0320,-0.0003,0.3358,-0.0332,0.1120,0.3358,-0.1184,0.1111,0.3396,-0.1220,0.1115,0.2577,0.0000,-0.4200,0.0752,0.2857,0.0000,0.0000,0.4436,0.0266,0.0399,35.3405,36.2980
0.4240,0.0000,0.0000,0.1519,0.1803,0.0019,0.3158,-0.0320,-0.0003,0.3358,-0.0332,0.1120,0.3358,-0.1185,0.1111,0.3396,-0.1221,0.1115,0.2578,0.0000,-0.4201,0.0752,0.2858,0.0000,0.0000,0.4437,0.0266,0.0399,35.3441,36.3025
0.4320,0.0000,0.0000,0.1519,0.1803,0.0019,0.3158,-0.0320,-0.0003,0.3358,-0.0332,0.1120,0.3358,-0.1185,0.1111,0.3396,-0.1221,0.1115,0.2578,0.0000,-0.4202,0.0753,0.2859,0.0000,0.0000,0.4439,0.0266,0.0399,35.3486,36.3080
0.4400,0.0000,0.0000,0.1519,0.1802,0.0019,0.3158,-0.0321,-0.0003,0.3358,-0.0332,0.1120,0.3358,-0.1185,0.1111,0.3396,-0.1221,0.1115,0.2577,0.0000,-0.4202,0.0755,0.2860,0.0000,0.0000,0.4439,0.0266,0.0399,35.3499,36.3094
0.4480,0.0000,0.0000,0.1519,0.1802,0.0019,0.3159,-0.0321,-0.0003,0.3358,-0.0332,0.1120,0.3358,-0.1185,0.1111,0.3396,-0.1221,0.1115,0.2578,0.0000,-0.4203,0.0756,0.2861,0.0000,0.0000,0.4441,0.0266,0.0399,35.3552,36.3159
0.4560,0.0000,0.0000,0.1519,0.1802,0.0019,0.3159,-0.0321,-0.0003,0.3358,-0.0333,0.1120,0.3358,-0.1185,0.1111,0.3396,-0.1221,0.1115,0.2578,0.0000,-0.4204,0.0756,0.2862,0.0000,0.0000,0.4442,0.0266,0.0399,35.3603,36.3221
0.4640,0.0000,0.0000,0.1519,0.1802,0.0019,0.3159,-0.0321,-0.0003,0.3358,-0.0333,0.1120,0.3358,-0.1186,0.1111,0.3396,-0.1222,0.1115,0.2578,0.0000,-0.4205,0.0757,0.2863,0.0000,0.0000,0.4444,0.0266,0.0399,35.3640,36.3267
0.4720,0.0000,0.0000,0.1519,0.1802,0.0019,0.3159,-0.0321,-0.0003,0.3358,-0.0333,0.1120,0.3358,-0.1186,0.1111,0.3396,-0.1222,0.1115,0.2577,0.0000,-0.4205,0.0761,0.2864,0.0000,0.0000,0.4444,0.0266,0.0399,35.3646,36.3274
0.4800,0.0000,0.0000,0.1519,0.1802,0.0019,0.3159,-0.0322,-0.0003,0.3358,-0.0333,0.1120,0.3358,-0.1186,0.1111,0.3396,-0.1222,0.1115,0.2577,0.0000,-0.4206,0.0762,0.2865,0.0000,0.0000,0.4445,0.0266,0.0399,35.3695,36.3334
0.4880,0.0000,0.0000,0.1519,0.1801,0.0019,0.3160,-0.0322,-0.0003,0.3358,-0.0334,0.1120,0.3358,-0.1186,0.1111,0.3396,-0.1222,0.1115,0.2577,0.0000,-0.4207,0.0763,0.2866,0.0000,0.0000,0.4447,0.0266,0.0399,35.3733,36.3380
0.4960,0.0000,0.0000,0.1519,0.1801,0.0019,0.3160,-0.0322,-0.0003,0.3358,-0.0334,0.1120,0.3358,-0.1186,0.1111,0.3396,-0.1222,0.1115,0.2577,0.0000,-0.4208,0.0766,0.2868,0.0000,0.0000,0.4448,0.0266,0.0399,35.3790,36.3449
0.5040,0.0000,0.0000,0.1519,0.1801,0.0019,0.3160,-0.0322,-0.0003,0.3358,-0.0334,0.1120,0.3358,-0.1187,0.1111,0.3396,-0.1222,0.1115,0.2577,0.0000,-0.4208,0.0767,0.2868,0.0000,0.0000,0.4449,0.0266,0.0399,35.3799,36.3460
0.5120,0.0000,0.0000,0.1519,0.1801,0.0019,0.3160,-0.0322,-0.0003,0.3358,-0.0334,0.1120,0.3358,-0.1187,0.1111,0.3395,-0.1223,0.1115,0.2577,0.0000,-0.4209,0.0771,0.2870,0.0000,0.0000,0.4450,0.0266,0.0399,35.3856,36.3529
