time,J1_x,J1_y,J1_z,J2_x,J2_y,J2_z,J3_x,J3_y,J3_z,J4_x,J4_y,J4_z,J5_x,J5_y,J5_z,J6_x,J6_y,J6_z,qdot1,qdot2,qdot3,qdot4,qdot5,qdot6
0.1280,0.0000,0.0000,0.1519,0.1807,0.0019,0.3154,-0.0316,-0.0003,0.3358,-0.0328,0.1120,0.3358,-0.1180,0.1111,0.3396,-0.1217,0.1115,0.2578,0.0000,-0.2929,0.0450,0.2423,0.0000,0.0000
0.1360,0.0000,0.0000,0.1519,0.1806,0.0019,0.3154,-0.0316,-0.0003,0.3358,-0.0328,0.1120,0.3358,-0.1180,0.1111,0.3396,-0.1217,0.1115,0.2578,0.0000,-0.2929,0.0453,0.2424,0.0000,0.0000
0.1440,0.0000,0.0000,0.1519,0.1806,0.0019,0.3154,-0.0316,-0.0003,0.3358,-0.0328,0.1120,0.3358,-0.1180,0.1111,0.3396,-0.1217,0.1115,0.2578,0.0000,-0.2929,0.0452,0.2424,0.0000,0.0000
0.1520,0.0000,0.0000,0.1519,0.1806,0.0019,0.3154,-0.0316,-0.0003,0.3358,-0.0328,0.1120,0.3358,-0.1181,0.1111,0.3396,-0.1217,0.1115,0.2578,0.0000,-0.2929,0.0452,0.2424,0.0000,0.0000
0.1600,0.0000,0.0000,0.1519,0.1806,0.0019,0.3154,-0.0316,-0.0003,0.3358,-0.0328,0.1120,0.3358,-0.1180,0.1111,0.3396,-0.1217,0.1115,0.2578,0.0000,-0.2929,0.0451,0.2424,0.0000,0.0000
0.1680,0.0000,0.0000,0.1519,0.1806,0.0019,0.3154,-0.0316,-0.0003,0.3358,-0.0328,0.1120,0.3358,-0.1180,0.1111,0.3396,-0.1217,0.1115,0.2578,0.0000,-0.2929,0.0452,0.2424,0.0000,0.0000
0.1760,0.0000,0.0000,0.1519,0.1806,0.0019,0.3154,-0.0316,-0.0003,0.3358,-0.0328,0.1120,0.3358,-0.1181,0.1111,0.3396,-0.1217,0.1115,0.2578,0.0000,-0.2929,0.0451,0.2423,0.0000,0.0000
0.1840,0.0000,0.0000,0.1519,0.1806,0.0019,0.3154,-0.0316,-0.0003,0.3358,-0.0328,0.1120,0.3358,-0.1181,0.1111,0.3396,-0.1217,0.1115,0.2578,0.0000,-0.2929,0.0453,0.2424,0.0000,0.0000
0.1920,0.0000,0.0000,0.1519,0.1806,0.0019,0.3154,-0.0316,-0.0003,0.3358,-0.0328,0.1120,0.3358,-0.1181,0.1111,0.3396,-0.1217,0.1115,0.2578,0.0000,-0.2929,0.0454,0.2424,0.0000,0.0000
0.2000,0.0000,0.0000,0.1519,0.1806,0.0019,0.3154,-0.0316,-0.0003,0.3358,-0.0328,0.1120,0.3358,-0.1181,0.1111,0.3396,-0.1217,0.1115,0.2578,0.0000,-0.2929,0.0452,0.2423,0.0000,0.0000
0.2080,0.0000,0.0000,0.1519,0.1806,0.0019,0.3154,-0.0316,-0.0003,0.3358,-0.0328,0.1120,0.3358,-0.1181,0.1111,0.3396,-0.1217,0.1115,0.2578,0.0000,-0.2929,0.0453,0.2424,0.0000,0.0000
0.2160,0.0000,0.0000,0.1519,0.1806,0.0019,0.3154,-0.0316,-0.0003,0.3358,-0.0328,0.1120,0.3358,-0.1181,0.1111,0.3396,-0.1217,0.1115,0.2578,0.0000,-0.2929,0.0452,0.2423,0.0000,0.0000
0.2240,0.0000,0.0000,0.1519,0.1806,0.0019,0.3154,-0.0316,-0.0003,0.3358,-0.0328,0.1120,0.3358,-0.1181,0.1111,0.3396,-0.1217,0.1115,0.2578,0.0000,-0.2929,0.0454,0.2423,0.0000,0.0000
0.2320,0.0000,0.0000,0.1519,0.1806,0.0019,0.3154,-0.0316,-0.0003,0.3358,-0.0328,0.1120,0.3358,-0.1181,0.1111,0.3396,-0.1217,0.1115,0.2578,0.0000,-0.2929,0.0452,0.2423,0.0000,0.0000
0.2400,0.0000,0.0000,0.1519,0.1806,0.0019,0.3154,-0.0317,-0.0003,0.3358,-0.0328,0.1120,0.3358,-0.1181,0.1111,0.3396,-0.1217,0.1115,0.2578,0.0000,-0.2929,0.0454,0.2423,0.0000,0.0000
0.2480,0.0000,0.0000,0.1519,0.1806,0.0019,0.3154,-0.0317,-0.0003,0.3358,-0.0328,0.1120,0.3358,-0.1181,0.1111,0.3396,-0.1217,0.1115,0.2578,0.0000,-0.2929,0.0454,0.2423,0.0000,0.0000
0.2560,0.0000,0.0000,0.1519,0.1806,0.0019,0.3154,-0.0317,-0.0003,0.3358,-0.0328,0.1120,0.3358,-0.1181,0.1111,0.3396,-0.1217,0.1115,0.2578,0.0000,-0.2929,0.0454,0.2423,0.0000,0.0000
0.2640,0.0000,0.0000,0.1519,0.1806,0.0019,0.3155,-0.0317,-0.0003,0.3358,-0.0328,0.1120,0.3358,-0.1181,0.1111,0.3396,-0.1217,0.1115,0.2578,0.0000,-0.2929,0.0454,0.2423,0.0000,0.0000
0.2720,0.0000,0.0000,0.1519,0.1806,0.0019,0.3154,-0.0317,-0.0003,0.3358,-0.0328,0.1120,0.3358,-0.1181,0.1111,0.3396,-0.1217,0.1115,0.2578,0.0000,-0.2929,0.0454,0.2423,0.0000,0.0000
0.2800,0.0000,0.0000,0.1519,0.1806,0.0019,0.3155,-0.0317,-0.0003,0.3358,-0.0328,0.1120,0.3358,-0.1181,0.1111,0.3396,-0.1217,0.1115,0.2578,0.0000,-0.2929,0.0455,0.2423,0.0000,0.0000
0.2880,0.0000,0.0000,0.1519,0.1806,0.0019,0.3155,-0.0317,-0.0003,0.3358,-0.0329,0.1120,0.3358,-0.1181,0.1111,0.3396,-0.1217,0.1115,0.2578,0.0000,-0.2929,0.0457,0.2423,0.0000,0.0000
0.2960,0.0000,0.0000,0.1519,0.1806,0.0019,0.3155,-0.0317,-0.0003,0.3358,-0.0329,0.1120,0.3358,-0.1181,0.1111,0.3396,-0.1217,0.1115,0.2578,0.0000,-0.2929,0.0456,0.2423,0.0000,0.0000
0.3040,0.0000,0.0000,0.1519,0.1806,0.0019,0.3155,-0.0317,-0.0003,0.3358,-0.0329,0.1120,0.3358,-0.1181,0.1111,0.3396,-0.1217,0.1115,0.2578,0.0000,-0.2929,0.0456,0.2423,0.0000,0.0000
0.3120,0.0000,0.0000,0.1519,0.1806,0.0019,0.3155,-0.0317,-0.0003,0.3358,-0.0329,0.1120,0.3358,-0.1181,0.1111,0.3396,-0.1218,0.1115,0.2578,0.0000,-0.2929,0.0456,0.2423,0.0000,0.0000
0.3200,0.0000,0.0000,0.1519,0.1806,0.0019,0.3155,-0.0317,-0.0003,0.3358,-0.0329,0.1120,0.3358,-0.1181,0.1111,0.3396,-0.1218,0.1115,0.2578,0.0000,-0.2929,0.0456,0.2423,0.0000,0.0000
0.3280,0.0000,0.0000,0.1519,0.1805,0.0019,0.3155,-0.0317,-0.0003,0.3358,-0.0329,0.1120,0.3358,-0.1182,0.1111,0.3396,-0.1218,0.1115,0.2578,0.0000,-0.2929,0.0456,0.2423,0.0000,0.0000
0.3360,0.0000,0.0000,0.1519,0.1805,0.0019,0.3155,-0.0317,-0.0003,0.3358,-0.0329,0.1120,0.3358,-0.1182,0.1111,0.3396,-0.1218,0.1115,0.2578,0.0000,-0.2929,0.0455,0.2423,0.0000,0.0000
0.3440,0.0000,0.0000,0.1519,0.1805,0.0019,0.3155,-0.0317,-0.0003,0.3358,-0.0329,0.1120,0.3358,-0.1182,0.1111,0.3396,-0.1218,0.1115,0.2578,0.0000,-0.2929,0.0457,0.2423,0.0000,0.0000
0.3520,0.0000,0.0000,0.1519,0.1805,0.0019,0.3155,-0.0318,-0.0003,0.3358,-0.0329,0.1120,0.3358,-0.1182,0.1111,0.3396,-0.1218,0.1115,0.2578,0.0000,-0.2929,0.0457,0.2423,0.0000,0.0000
0.3600,0.0000,0.0000,0.1519,0.1805,0.0019,0.3155,-0.0318,-0.0003,0.3358,-0.0329,0.1120,0.3358,-0.1182,0.1111,0.3396,-0.1218,0.1115,0.2578,0.0000,-0.2929,0.0457,0.2423,0.0000,0.0000
0.3680,0.0000,0.0000,0.1519,0.1805,0.0019,0.3155,-0.0318,-0.0003,0.3358,-0.0329,0.1120,0.3358,-0.1182,0.1111,0.3396,-0.1218,0.1115,0.2578,0.0000,-0.2929,0.0457,0.2422,0.0000,0.0000
0.3760,0.0000,0.0000,0.1519,0.1805,0.0019,0.3156,-0.0318,-0.0003,0.3358,-0.0329,0.1120,0.3358,-0.1182,0.1111,0.3396,-0.1218,0.1115,0.2578,0.0000,-0.2929,0.0458,0.2423,0.0000,0.0000
0.3840,0.0000,0.0000,0.1519,0.1805,0.0019,0.3156,-0.0318,-0.0003,0.3358,-0.0330,0.1120,0.3358,-0.1182,0.1111,0.3396,-0.1218,0.1115,0.2578,0.0000,-0.2929,0.0460,0.2423,0.0000,0.0000
0.3920,0.0000,0.0000,0.1519,0.1805,0.0019,0.3156,-0.0318,-0.0003,0.3358,-0.0330,0.1120,0.3358,-0.1182,0.1111,0.3396,-0.1219,0.1115,0.2578,0.0000,-0.2929,0.0459,0.2423,0.0000,0.0000
0.4000,0.0000,0.0000,0.1519,0.1805,0.0019,0.3156,-0.0318,-0.0003,0.3358,-0.0330,0.1120,0.3358,-0.1182,0.1111,0.3396,-0.1219,0.1115,0.2578,0.0000,-0.2929,0.0460,0.2422,0.0000,0.0000
0.4080,0.0000,0.0000,0.1519,0.1805,0.0019,0.3156,-0.0318,-0.0003,0.3358,-0.0330,0.1120,0.3358,-0.1182,0.1111,0.3396,-0.1219,0.1115,0.2578,0.0000,-0.2929,0.0459,0.2422,0.0000,0.0000
0.4160,0.0000,0.0000,0.1519,0.1805,0.0019,0.3156,-0.0318,-0.0003,0.3358,-0.0330,0.1120,0.3358,-0.1183,0.1111,0.3396,-0.1219,0.1115,0.2578,0.0000,-0.2929,0.0462,0.2423,0.0000,0.0000
0.4240,0.0000,0.0000,0.1519,0.1804,0.0019,0.3156,-0.0318,-0.0003,0.3358,-0.0330,0.1120,0.3358,-0.1183,0.1111,0.3396,-0.1219,0.1115,0.2578,0.0000,-0.2929,0.0463,0.2423,0.0000,0.0000
0.4320,0.0000,0.0000,0.1519,0.1804,0.0019,0.3156,-0.0319,-0.0003,0.3358,-0.0330,0.1120,0.3358,-0.1183,0.1111,0.3396,-0.1219,0.1115,0.2578,0.0000,-0.2929,0.0462,0.2422,0.0000,0.0000
0.4400,0.0000,0.0000,0.1519,0.1804,0.0019,0.3156,-0.0319,-0.0003,0.3358,-0.0330,0.1120,0.3358,-0.1183,0.1111,0.3396,-0.1219,0.1115,0.2578,0.0000,-0.2929,0.0463,0.2422,0.0000,0.0000
0.4480,0.0000,0.0000,0.1519,0.1804,0.0019,0.3157,-0.0319,-0.0003,0.3358,-0.0330,0.1120,0.3358,-0.1183,0.1111,0.3396,-0.1219,0.1115,0.2578,0.0000,-0.2929,0.0464,0.2423,0.0000,0.0000
0.4560,0.0000,0.0000,0.1519,0.1804,0.0019,0.3157,-0.0319,-0.0003,0.3358,-0.0331,0.1120,0.3358,-0.1183,0.1111,0.3396,-0.1219,0.1115,0.2578,0.0000,-0.2929,0.0464,0.2422,0.0000,0.0000
0.4640,0.0000,0.0000,0.1519,0.1804,0.0019,0.3157,-0.0319,-0.0003,0.3358,-0.0331,0.1120,0.3358,-0.1183,0.1111,0.3396,-0.1220,0.1115,0.2578,0.0000,-0.2929,0.0464,0.2422,0.0000,0.0000
0.4720,0.0000,0.0000,0.1519,0.1804,0.0019,0.3157,-0.0319,-0.0003,0.3358,-0.0331,0.1120,0.3358,-0.1183,0.1111,0.3396,-0.1220,0.1115,0.2578,0.0000,-0.2929,0.0466,0.2422,0.0000,0.0000
0.4800,0.0000,0.0000,0.1519,0.1804,0.0019,0.3157,-0.0319,-0.0003,0.3358,-0.0331,0.1120,0.3358,-0.1184,0.1111,0.3396,-0.1220,0.1115,0.2578,0.0000,-0.2929,0.0466,0.2422,0.0000,0.0000
0.4880,0.0000,0.0000,0.1519,0.1803,0.0019,0.3157,-0.0319,-0.0003,0.3358,-0.0331,0.1120,0.3358,-0.1184,0.1111,0.3396,-0.1220,0.1115,0.2578,0.0000,-0.2929,0.0467,0.2422,0.0000,0.0000
0.4960,0.0000,0.0000,0.1519,0.1803,0.0019,0.3157,-0.0320,-0.0003,0.3358,-0.0331,0.1120,0.3358,-0.1184,0.1111,0.3396,-0.1220,0.1115,0.2578,0.0000,-0.2929,0.0468,0.2422,0.0000,0.0000
0.5040,0.0000,0.0000,0.1519,0.1803,0.0019,0.3157,-0.0320,-0.0003,0.3358,-0.0331,0.1120,0.3358,-0.1184,0.1111,0.3396,-0.1220,0.1115,0.2578,0.0000,-0.2929,0.0468,0.2422,0.0000,0.0000
0.5120,0.0000,0.0000,0.1519,0.1803,0.0019,0.3158,-0.0320,-0.0003,0.3358,-0.0331,0.1120,0.3358,-0.1184,0.1111,0.3396,-0.1220,0.1115,0.2578,0.0000,-0.2929,0.0467,0.2422,0.0000,0.0000
0.5200,0.0000,0.0000,0.1519,0.1803,0.0019,0.3158,-0.0320,-0.0003,0.3358,-0.0332,0.1120,0.3358,-0.1184,0.1111,0.3396,-0.1221,0.1115,0.2578,0.0000,-0.2929,0.0468,0.2422,0.0000,0.0000
0.5280,0.0000,0.0000,0.1519,0.1803,0.0019,0.3158,-0.0320,-0.0003,0.3358,-0.0332,0.1120,0.3358,-0.1184,0.1111,0.3396,-0.1221,0.1115,0.2578,0.0000,-0.2929,0.0467,0.2422,0.0000,0.0000
0.5360,0.0000,0.0000,0.1519,0.1803,0.0019,0.3158,-0.0320,-0.0003,0.3358,-0.0332,0.1120,0.3358,-0.1185,0.1111,0.3396,-0.1221,0.1115,0.2578,0.0000,-0.2929,0.0469,0.2422,0.0000,0.0000
0.5440,0.0000,0.0000,0.1519,0.1803,0.0019,0.3158,-0.0320,-0.0003,0.3358,-0.0332,0.1120,0.3358,-0.1185,0.1111,0.3396,-0.1221,0.1115,0.2578,0.0000,-0.2929,0.0472,0.2422,0.0000,0.0000
0.5520,0.0000,0.0000,0.1519,0.1802,0.0019,0.3158,-0.0321,-0.0003,0.3358,-0.0332,0.1120,0.3358,-0.1185,0.1111,0.3396,-0.1221,0.1115,0.2578,0.0000,-0.2929,0.0472,0.2422,0.0000,0.0000
0.5600,0.0000,0.0000,0.1519,0.1802,0.0019,0.3158,-0.0321,-0.0003,0.3358,-0.0332,0.1120,0.3358,-0.1185,0.1111,0.3396,-0.1221,0.1115,0.2578,0.0000,-0.2929,0.0470,0.2422,0.0000,0.0000
0.5680,0.0000,0.0000,0.1519,0.1802,0.0019,0.3159,-0.0321,-0.0003,0.3358,-0.0333,0.1120,0.3358,-0.1185,0.1111,0.3396,-0.1221,0.1115,0.2577,0.0000,-0.2929,0.0474,0.2422,0.0000,0.0000
0.5760,0.0000,0.0000,0.1519,0.1802,0.0019,0.3159,-0.0321,-0.0003,0.3358,-0.0333,0.1120,0.3358,-0.1185,0.1111,0.3396,-0.1221,0.1115,0.2578,0.0000,-0.2929,0.0472,0.2422,0.0000,0.0000
0.5840,0.0000,0.0000,0.1519,0.1802,0.0019,0.3159,-0.0321,-0.0003,0.3358,-0.0333,0.1120,0.3358,-0.1185,0.1111,0.3396,-0.1222,0.1115,0.2578,0.0000,-0.2929,0.0472,0.2421,0.0000,0.0000
0.5920,0.0000,0.0000,0.1519,0.1802,0.0019,0.3159,-0.0321,-0.0003,0.3358,-0.0333,0.1120,0.3358,-0.1186,0.1111,0.3396,-0.1222,0.1115,0.2578,0.0000,-0.2929,0.0474,0.2421,0.0000,0.0000
0.6000,0.0000,0.0000,0.1519,0.1802,0.0019,0.3159,-0.0321,-0.0003,0.3358,-0.0333,0.1120,0.3358,-0.1186,0.1111,0.3396,-0.1222,0.1115,0.2578,0.0000,-0.2929,0.0475,0.2422,0.0000,0.0000
0.6080,0.0000,0.0000,0.1519,0.1802,0.0019,0.3159,-0.0321,-0.0003,0.3358,-0.0333,0.1120,0.3358,-0.1186,0.1111,0.3396,-0.1222,0.1115,0.2578,0.0000,-0.2929,0.0476,0.2421,0.0000,0.0000
0.6160,0.0000,0.0000,0.1519,0.1801,0.0019,0.3160,-0.0322,-0.0003,0.3358,-0.0333,0.1120,0.3358,-0.1186,0.1111,0.3396,-0.1222,0.1115,0.2578,0.0000,-0.2929,0.0476,0.2421,0.0000,0.0000
0.6240,0.0000,0.0000,0.1519,0.1801,0.0019,0.3160,-0.0322,-0.0003,0.3358,-0.0334,0.1120,0.3358,-0.1186,0.1111,0.3396,-0.1222,0.1115,0.2578,0.0000,-0.2929,0.0476,0.2421,0.0000,0.0000
0.6320,0.0000,0.0000,0.1519,0.1801,0.0019,0.3160,-0.0322,-0.0003,0.3358,-0.0334,0.1120,0.3358,-0.1186,0.1111,0.3396,-0.1223,0.1115,0.2578,0.0000,-0.2929,0.0475,0.2421,0.0000,0.0000
0.6400,0.0000,0.0000,0.1519,0.1801,0.0019,0.3160,-0.0322,-0.0003,0.3358,-0.0334,0.1120,0.3358,-0.1186,0.1111,0.3396,-0.1223,0.1115,0.2578,0.0000,-0.2929,0.0477,0.2421,0.0000,0.0000
0.6480,0.0000,0.0000,0.1519,0.1801,0.0019,0.3160,-0.0322,-0.0003,0.3358,-0.0334,0.1120,0.3358,-0.1187,0.1111,0.3396,-0.1223,0.1115,0.2578,0.0000,-0.2929,0.0478,0.2421,0.0000,0.0000
0.6560,0.0000,0.0000,0.1519,0.1801,0.0019,0.3160,-0.0322,-0.0003,0.3358,-0.0334,0.1120,0.3358,-0.1187,0.1111,0.3396,-0.1223,0.1115,0.2578,0.0000,-0.2929,0.0478,0.2421,0.0000,0.0000
0.6640,0.0000,0.0000,0.1519,0.1800,0.0019,0.3161,-0.0323,-0.0003,0.3358,-0.0334,0.1120,0.3358,-0.1187,0.1111,0.3396,-0.1223,0.1115,0.2578,0.0000,-0.2929,0.0480,0.2421,0.0000,0.0000
0.6720,0.0000,0.0000,0.1519,0.1800,0.0019,0.3161,-0.0323,-0.0003,0.3358,-0.0335,0.1120,0.3358,-0.1187,0.1111,0.3396,-0.1223,0.1115,0.2578,0.0000,-0.2929,0.0480,0.2421,0.0000,0.0000
0.6800,0.0000,0.0000,0.1519,0.1800,0.0019,0.3161,-0.0323,-0.0003,0.3358,-0.0335,0.1120,0.3358,-0.1188,0.1111,0.3396,-0.1224,0.1115,0.2578,0.0000,-0.2929,0.0482,0.2421,0.0000,0.0000
0.6880,0.0000,0.0000,0.1519,0.1800,0.0019,0.3161,-0.0323,-0.0003,0.3358,-0.0335,0.1120,0.3358,-0.1188,0.1111,0.3396,-0.1224,0.1115,0.2578,0.0000,-0.2929,0.0482,0.2421,0.0000,0.0000
0.6960,0.0000,0.0000,0.1519,0.1800,0.0019,0.3161,-0.0323,-0.0003,0.3358,-0.0335,0.1120,0.3358,-0.1188,0.1111,0.3396,-0.1224,0.1115,0.2578,0.0000,-0.2929,0.0484,0.2421,0.0000,0.0000
0.7040,0.0000,0.0000,0.1519,0.1800,0.0019,0.3161,-0.0324,-0.0003,0.3358,-0.0335,0.1120,0.3358,-0.1188,0.1111,0.3396,-0.1224,0.1115,0.2578,0.0000,-0.2929,0.0484,0.2421,0.0000,0.0000
0.7120,0.0000,0.0000,0.1519,0.1799,0.0019,0.3162,-0.0324,-0.0003,0.3358,-0.0336,0.1120,0.3358,-0.1188,0.1111,0.3396,-0.1224,0.1115,0.2578,0.0000,-0.2929,0.0485,0.2421,0.0000,0.0000
0.7200,0.0000,0.0000,0.1519,0.1799,0.0019,0.3162,-0.0324,-0.0003,0.3358,-0.0336,0.1120,0.3358,-0.1188,0.1111,0.3396,-0.1224,0.1115,0.2577,0.0000,-0.2929,0.0488,0.2421,0.0000,0.0000
0.7280,0.0000,0.0000,0.1519,0.1799,0.0019,0.3162,-0.0324,-0.0003,0.3358,-0.0336,0.1120,0.3358,-0.1189,0.1111,0.3396,-0.1225,0.1115,0.2578,0.0000,-0.2929,0.0488,0.2421,0.0000,0.0000
0.7360,0.0000,0.0000,0.1519,0.1799,0.0019,0.3162,-0.0324,-0.0003,0.3358,-0.0336,0.1120,0.3358,-0.1189,0.1111,0.3396,-0.1225,0.1115,0.2577,0.0000,-0.2928,0.0491,0.2421,0.0000,0.0000
0.7440,0.0000,0.0000,0.1519,0.1799,0.0019,0.3162,-0.0325,-0.0003,0.3358,-0.0336,0.1120,0.3358,-0.1189,0.1111,0.3396,-0.1225,0.1115,0.2577,0.0000,-0.2929,0.0491,0.2421,0.0000,0.0000
0.7520,0.0000,0.0000,0.1519,0.1799,0.0019,0.3163,-0.0325,-0.0003,0.3358,-0.0337,0.1120,0.3358,-0.1189,0.1111,0.3396,-0.1225,0.1115,0.2577,0.0000,-0.2928,0.0492,0.2420,0.0000,0.0000
0.7600,0.0000,0.0000,0.1519,0.1798,0.0019,0.3163,-0.0325,-0.0003,0.3358,-0.0337,0.1120,0.3358,-0.1189,0.1111,0.3396,-0.1226,0.1115,0.2578,0.0000,-0.2929,0.0491,0.2420,0.0000,0.0000
0.7680,0.0000,0.0000,0.1519,0.1798,0.0019,0.3163,-0.0325,-0.0003,0.3358,-0.0337,0.1120,0.3358,-0.1190,0.1111,0.3396,-0.1226,0.1115,0.2577,0.0000,-0.2928,0.0494,0.2420,0.0000,0.0000
0.7760,0.0000,0.0000,0.1519,0.1798,0.0019,0.3163,-0.0326,-0.0003,0.3358,-0.0337,0.1120,0.3358,-0.1190,0.1111,0.3396,-0.1226,0.1115,0.2578,0.0000,-0.2929,0.0494,0.2420,0.0000,0.0000
0.7840,0.0000,0.0000,0.1519,0.1798,0.0019,0.3163,-0.0326,-0.0003,0.3358,-0.0337,0.1120,0.3358,-0.1190,0.1111,0.3396,-0.1226,0.1115,0.2577,0.0000,-0.2928,0.0495,0.2420,0.0000,0.0000
0.7920,0.0000,0.0000,0.1519,0.1798,0.0019,0.3164,-0.0326,-0.0003,0.3358,-0.0338,0.1120,0.3358,-0.1190,0.1111,0.3396,-0.1226,0.1115,0.2577,0.0000,-0.2928,0.0497,0.2420,0.0000,0.0000
0.8000,0.0000,0.0000,0.1519,0.1797,0.0019,0.3164,-0.0326,-0.0003,0.3358,-0.0338,0.1120,0.3358,-0.1190,0.1111,0.3396,-0.1226,0.1115,0.2577,0.0000,-0.2928,0.0497,0.2420,0.0000,0.0000
0.8080,0.0000,0.0000,0.1519,0.1797,0.0019,0.3164,-0.0326,-0.0003,0.3358,-0.0338,0.1120,0.3358,-0.1191,0.1111,0.3396,-0.1227,0.1115,0.2577,0.0000,-0.2928,0.0497,0.2420,0.0000,0.0000
0.8160,0.0000,0.0000,0.1519,0.1797,0.0019,0.3164,-0.0326,-0.0003,0.3358,-0.0338,0.1120,0.3358,-0.1191,0.1111,0.3396,-0.1227,0.1115,0.2577,0.0000,-0.2928,0.0499,0.2420,0.0000,0.0000
0.8240,0.0000,0.0000,0.1519,0.1797,0.0019,0.3164,-0.0327,-0.0003,0.3358,-0.0338,0.1120,0.3358,-0.1191,0.1111,0.3396,-0.1227,0.1115,0.2577,0.0000,-0.2928,0.0499,0.2420,0.0000,0.0000
0.8320,0.0000,0.0000,0.1519,0.1797,0.0019,0.3165,-0.0327,-0.0003,0.3358,-0.0339,0.1120,0.3358,-0.1191,0.1111,0.3396,-0.1227,0.1115,0.2577,0.0000,-0.2928,0.0500,0.2420,0.0000,0.0000
0.8400,0.0000,0.0000,0.1519,0.1796,0.0019,0.3165,-0.0327,-0.0003,0.3358,-0.0339,0.1120,0.3358,-0.1191,0.1111,0.3395,-0.1227,0.1115,0.2577,0.0000,-0.2928,0.0503,0.2420,0.0000,0.0000
