time,J1_x,J1_y,J1_z,J2_x,J2_y,J2_z,J3_x,J3_y,J3_z,J4_x,J4_y,J4_z,J5_x,J5_y,J5_z,J6_x,J6_y,J6_z,qdot1,qdot2,qdot3,qdot4,qdot5,qdot6,eta_adaptive,R1_adaptive,R2_adaptive,mu_adaptive,ai_adaptive
0.0080,0.0000,0.0000,0.1519,0.1807,0.0019,0.3154,-0.0316,-0.0003,0.3358,-0.0328,0.1120,0.3358,-0.1180,0.1111,0.3396,-0.1217,0.1115,0.2577,0.0000,-0.1027,0.0073,0.0536,0.0000,0.0000,0.1626,0.0293,0.0440,10.2488,12.1922
0.0160,0.0000,0.0000,0.1519,0.1807,0.0019,0.3154,-0.0316,-0.0003,0.3358,-0.0328,0.1120,0.3358,-0.1180,0.1111,0.3396,-0.1217,0.1115,0.2577,0.0000,-0.1027,0.0073,0.0536,0.0000,0.0000,0.1626,0.0293,0.0440,10.2488,12.1923
0.0240,0.0000,0.0000,0.1519,0.1807,0.0019,0.3154,-0.0316,-0.0003,0.3358,-0.0328,0.1120,0.3358,-0.1180,0.1111,0.3396,-0.1217,0.1115,0.2577,0.0000,-0.1027,0.0073,0.0537,0.0000,0.0000,0.1626,0.0293,0.0440,10.2489,12.1924
0.0320,0.0000,0.0000,0.1519,0.1806,0.0019,0.3154,-0.0316,-0.0003,0.3358,-0.0328,0.1120,0.3358,-0.1180,0.1111,0.3396,-0.1217,0.1115,0.2577,0.0000,-0.1027,0.0073,0.0537,0.0000,0.0000,0.1626,0.0293,0.0440,10.2488,12.1923
0.0400,0.0000,0.0000,0.1519,0.1807,0.0019,0.3154,-0.0316,-0.0003,0.3358,-0.0328,0.1120,0.3358,-0.1180,0.1111,0.3396,-0.1217,0.1115,0.2578,0.0000,-0.1028,0.0072,0.0536,0.0000,0.0000,0.1626,0.0293,0.0440,10.2488,12.1923
0.0480,0.0000,0.0000,0.1519,0.1807,0.0019,0.3154,-0.0316,-0.0003,0.3358,-0.0328,0.1120,0.3358,-0.1181,0.1111,0.3396,-0.1217,0.1115,0.2577,0.0000,-0.1028,0.0073,0.0537,0.0000,0.0000,0.1626,0.0293,0.0440,10.2489,12.1924
0.0560,0.0000,0.0000,0.1519,0.1806,0.0019,0.3154,-0.0316,-0.0003,0.3358,-0.0328,0.1120,0.3358,-0.1180,0.1111,0.3396,-0.1217,0.1115,0.2578,0.0000,-0.1028,0.0073,0.0537,0.0000,0.0000,0.1626,0.0293,0.0440,10.2489,12.1924
0.0640,0.0000,0.0000,0.1519,0.1807,0.0019,0.3154,-0.0316,-0.0003,0.3358,-0.0328,0.1120,0.3358,-0.1180,0.1111,0.3396,-0.1217,0.1115,0.2578,0.0000,-0.1028,0.0072,0.0536,0.0000,0.0000,0.1626,0.0293,0.0440,10.2488,12.1923
0.0720,0.0000,0.0000,0.1519,0.1806,0.0019,0.3154,-0.0316,-0.0003,0.3358,-0.0328,0.1120,0.3358,-0.1181,0.1111,0.3396,-0.1217,0.1115,0.2577,0.0000,-0.1028,0.0073,0.0537,0.0000,0.0000,0.1626,0.0293,0.0440,10.2489,12.1924
0.0800,0.0000,0.0000,0.1519,0.1806,0.0019,0.3154,-0.0316,-0.0003,0.3358,-0.0328,0.1120,0.3358,-0.1181,0.1111,0.3396,-0.1217,0.1115,0.2577,0.0000,-0.1027,0.0073,0.0537,0.0000,0.0000,0.1626,0.0293,0.0440,10.2489,12.1924
0.0880,0.0000,0.0000,0.1519,0.1806,0.0019,0.3154,-0.0316,-0.0003,0.3358,-0.0328,0.1120,0.3358,-0.1181,0.1111,0.3396,-0.1217,0.1115,0.2577,0.0000,-0.1028,0.0073,0.0537,0.0000,0.0000,0.1626,0.0293,0.0440,10.2490,12.1925
0.0960,0.0000,0.0000,0.1519,0.1806,0.0019,0.3154,-0.0316,-0.0003,0.3358,-0.0328,0.1120,0.3358,-0.1181,0.1111,0.3395,-0.1217,0.1115,0.2577,0.0000,-0.1027,0.0073,0.0537,0.0000,0.0000,0.1626,0.0293,0.0440,10.2490,12.1925
0.1040,0.0000,0.0000,0.1519,0.1806,0.0019,0.3154,-0.0316,-0.0003,0.3358,-0.0328,0.1120,0.3358,-0.1181,0.1111,0.3395,-0.1217,0.1115,0.2577,0.0000,-0.1027,0.0073,0.0537,0.0000,0.0000,0.1626,0.0293,0.0440,10.2491,12.1926
0.1120,0.0000,0.0000,0.1519,0.1806,0.0019,0.3154,-0.0316,-0.0003,0.3358,-0.0328,0.1120,0.3358,-0.1181,0.1111,0.3396,-0.1217,0.1115,0.2577,0.0000,-0.1028,0.0073,0.0537,0.0000,0.0000,0.1626,0.0293,0.0440,10.2491,12.1927
0.1200,0.0000,0.0000,0.1519,0.1806,0.0019,0.3154,-0.0316,-0.0003,0.3358,-0.0328,0.1120,0.3358,-0.1181,0.1111,0.3396,-0.1217,0.1115,0.2577,0.0000,-0.1028,0.0073,0.0537,0.0000,0.0000,0.1626,0.0293,0.0440,10.2492,12.1928
0.1280,0.0000,0.0000,0.1519,0.1806,0.0019,0.3154,-0.0316,-0.0003,0.3358,-0.0328,0.1120,0.3358,-0.1181,0.1111,0.3396,-0.1217,0.1115,0.2577,0.0000,-0.1028,0.0073,0.0537,0.0000,0.0000,0.1626,0.0293,0.0440,10.2491,12.1927
0.1360,0.0000,0.0000,0.1519,0.1806,0.0019,0.3154,-0.0316,-0.0003,0.3358,-0.0328,0.1120,0.3358,-0.1181,0.1111,0.3395,-0.1217,0.1115,0.2577,0.0000,-0.1028,0.0073,0.0537,0.0000,0.0000,0.1626,0.0293,0.0440,10.2492,12.1928
0.1440,0.0000,0.0000,0.1519,0.1806,0.0019,0.3154,-0.0316,-0.0003,0.3358,-0.0328,0.1120,0.3358,-0.1181,0.1111,0.3395,-0.1217,0.1115,0.2577,0.0000,-0.1027,0.0073,0.0537,0.0000,0.0000,0.1626,0.0293,0.0440,10.2492,12.1928
0.1520,0.0000,0.0000,0.1519,0.1806,0.0019,0.3154,-0.0316,-0.0003,0.3358,-0.0328,0.1120,0.3358,-0.1181,0.1111,0.3395,-0.1217,0.1115,0.2577,0.0000,-0.1028,0.0073,0.0537,0.0000,0.0000,0.1626,0.0293,0.0440,10.2492,12.1928
0.1600,0.0000,0.0000,0.1519,0.1806,0.0019,0.3154,-0.0317,-0.0003,0.3358,-0.0328,0.1120,0.3358,-0.1181,0.1111,0.3395,-0.1217,0.1115,0.2577,0.0000,-0.1028,0.0073,0.0537,0.0000,0.0000,0.1626,0.0293,0.0440,10.2494,12.1931
0.1680,0.0000,0.0000,0.1519,0.1806,0.0019,0.3154,-0.0316,-0.0003,0.3358,-0.0328,0.1120,0.3358,-0.1181,0.1111,0.3395,-0.1217,0.1115,0.2577,0.0000,-0.1028,0.0073,0.0537,0.0000,0.0000,0.1626,0.0293,0.0440,10.2494,12.1930
0.1760,0.0000,0.0000,0.1519,0.1806,0.0019,0.3154,-0.0317,-0.0003,0.3358,-0.0328,0.1120,0.3358,-0.1181,0.1111,0.3396,-0.1217,0.1115,0.2577,0.0000,-0.1028,0.0073,0.0537,0.0000,0.0000,0.1626,0.0293,0.0440,10.2495,12.1932
0.1840,0.0000,0.0000,0.1519,0.1806,0.0019,0.3154,-0.0317,-0.0003,0.3358,-0.0328,0.1120,0.3358,-0.1181,0.1111,0.3395,-0.1217,0.1115,0.2577,0.0000,-0.1028,0.0073,0.0537,0.0000,0.0000,0.1627,0.0293,0.0440,10.2497,12.1935
0.1920,0.0000,0.0000,0.1519,0.1806,0.0019,0.3154,-0.0317,-0.0003,0.3358,-0.0328,0.1120,0.3358,-0.1181,0.1111,0.3395,-0.1217,0.1115,0.2577,0.0000,-0.1028,0.0073,0.0537,0.0000,0.0000,0.1627,0.0293,0.0440,10.2497,12.1935
0.2000,0.0000,0.0000,0.1519,0.1806,0.0019,0.3154,-0.0317,-0.0003,0.3358,-0.0328,0.1120,0.3358,-0.1181,0.1111,0.3395,-0.1217,0.1115,0.2577,0.0000,-0.1028,0.0073,0.0537,0.0000,0.0000,0.1627,0.0293,0.0440,10.2497,12.1934
0.2080,0.0000,0.0000,0.1519,0.1806,0.0019,0.3155,-0.0317,-0.0003,0.3358,-0.0328,0.1120,0.3358,-0.1181,0.1111,0.3395,-0.1217,0.1115,0.2577,0.0000,-0.1028,0.0074,0.0537,0.0000,0.0000,0.1627,0.0293,0.0440,10.2498,12.1936
0.2160,0.0000,0.0000,0.1519,0.1806,0.0019,0.3155,-0.0317,-0.0003,0.3358,-0.0329,0.1120,0.3358,-0.1181,0.1111,0.3395,-0.1217,0.1115,0.2577,0.0000,-0.1028,0.0074,0.0537,0.0000,0.0000,0.1627,0.0293,0.0440,10.2501,12.1940
0.2240,0.0000,0.0000,0.1519,0.1806,0.0019,0.3155,-0.0317,-0.0003,0.3358,-0.0329,0.1120,0.3358,-0.1181,0.1111,0.3395,-0.1217,0.1115,0.2577,0.0000,-0.1028,0.0073,0.0537,0.0000,0.0000,0.1627,0.0293,0.0440,10.2501,12.1940
0.2320,0.0000,0.0000,0.1519,0.1806,0.0019,0.3155,-0.0317,-0.0003,0.3358,-0.0329,0.1120,0.3358,-0.1181,0.1111,0.3395,-0.1217,0.1115,0.2577,0.0000,-0.1028,0.0074,0.0537,0.0000,0.0000,0.1628,0.0293,0.0440,10.2504,12.1944
0.2400,0.0000,0.0000,0.1519,0.1806,0.0019,0.3155,-0.0317,-0.0003,0.3358,-0.0329,0.1120,0.3358,-0.1182,0.1111,0.3395,-0.1217,0.1115,0.2577,0.0000,-0.1028,0.0074,0.0537,0.0000,0.0000,0.1627,0.0293,0.0440,10.2504,12.1943
0.2480,0.0000,0.0000,0.1519,0.1805,0.0019,0.3155,-0.0317,-0.0003,0.3358,-0.0329,0.1120,0.3358,-0.1182,0.1111,0.3395,-0.1218,0.1115,0.2577,0.0000,-0.1029,0.0074,0.0537,0.0000,0.0000,0.1628,0.0293,0.0440,10.2509,12.1950
0.2560,0.0000,0.0000,0.1519,0.1805,0.0019,0.3155,-0.0317,-0.0003,0.3358,-0.0329,0.1120,0.3358,-0.1182,0.1111,0.3395,-0.1218,0.1115,0.2577,0.0000,-0.1029,0.0074,0.0537,0.0000,0.0000,0.1628,0.0293,0.0440,10.2509,12.1950
0.2640,0.0000,0.0000,0.1519,0.1805,0.0019,0.3155,-0.0318,-0.0003,0.3358,-0.0329,0.1120,0.3358,-0.1182,0.1111,0.3395,-0.1218,0.1115,0.2577,0.0000,-0.1029,0.0074,0.0538,0.0000,0.0000,0.1628,0.0293,0.0440,10.2512,12.1954
0.2720,0.0000,0.0000,0.1519,0.1805,0.0019,0.3155,-0.0317,-0.0003,0.3358,-0.0329,0.1120,0.3358,-0.1182,0.1111,0.3395,-0.1218,0.1115,0.2577,0.0000,-0.1029,0.0074,0.0537,0.0000,0.0000,0.1628,0.0293,0.0440,10.2512,12.1954
0.2800,0.0000,0.0000,0.1519,0.1805,0.0019,0.3155,-0.0318,-0.0003,0.3358,-0.0329,0.1120,0.3358,-0.1182,0.1111,0.3395,-0.1218,0.1115,0.2577,0.0000,-0.1029,0.0075,0.0538,0.0000,0.0000,0.1629,0.0293,0.0440,10.2516,12.1959
0.2880,0.0000,0.0000,0.1519,0.1805,0.0019,0.3155,-0.0318,-0.0003,0.3358,-0.0329,0.1120,0.3358,-0.1182,0.1111,0.3395,-0.1218,0.1115,0.2577,0.0000,-0.1029,0.0074,0.0538,0.0000,0.0000,0.1629,0.0293,0.0440,10.2516,12.1960
0.2960,0.0000,0.0000,0.1519,0.1805,0.0019,0.3156,-0.0318,-0.0003,0.3358,-0.0330,0.1120,0.3358,-0.1182,0.1111,0.3395,-0.1218,0.1115,0.2577,0.0000,-0.1029,0.0075,0.0538,0.0000,0.0000,0.1629,0.0293,0.0440,10.2519,12.1964
0.3040,0.0000,0.0000,0.1519,0.1805,0.0019,0.3156,-0.0318,-0.0003,0.3358,-0.0330,0.1120,0.3358,-0.1182,0.1111,0.3395,-0.1218,0.1115,0.2577,0.0000,-0.1029,0.0075,0.0538,0.0000,0.0000,0.1629,0.0293,0.0440,10.2519,12.1964
0.3120,0.0000,0.0000,0.1519,0.1805,0.0019,0.3156,-0.0318,-0.0003,0.3358,-0.0330,0.1120,0.3358,-0.1182,0.1111,0.3395,-0.1218,0.1115,0.2577,0.0000,-0.1029,0.0075,0.0538,0.0000,0.0000,0.1630,0.0293,0.0440,10.2522,12.1967
0.3200,0.0000,0.0000,0.1519,0.1805,0.0019,0.3156,-0.0318,-0.0003,0.3358,-0.0330,0.1120,0.3358,-0.1182,0.1111,0.3395,-0.1218,0.1115,0.2577,0.0000,-0.1029,0.0075,0.0538,0.0000,0.0000,0.1630,0.0293,0.0440,10.2522,12.1967
0.3280,0.0000,0.0000,0.1519,0.1804,0.0019,0.3156,-0.0318,-0.0003,0.3358,-0.0330,0.1120,0.3358,-0.1183,0.1111,0.3395,-0.1219,0.1115,0.2577,0.0000,-0.1030,0.0075,0.0538,0.0000,0.0000,0.1630,0.0293,0.0440,10.2528,12.1975
